event_id_no_cnty;event_date;event_type;actor1;inter1;actor2;inter2;country;location;fatalities
1471;20/08/2014;Violence against civilians;Unidentified Armed Group (South Sudan);3;Civilians (South Sudan);7;South Sudan;Rumbek;1
1470;20/08/2014;Battle-No change of territory;Unidentified Communal Militia (South Sudan);4;Military Forces of South Sudan (2011-);1;South Sudan;Mvolo;1
1468;19/08/2014;Strategic development;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;;0;South Sudan;Wang-kay;0
1469;19/08/2014;Battle-Non-state actor overtakes territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Tore;0
1467;18/08/2014;Violence against civilians;Military Forces of South Sudan (2011-);1;Civilians (South Sudan);7;South Sudan;Rubkona;5
1466;18/08/2014;Violence against civilians;Military Forces of South Sudan (2011-);1;Civilians (South Sudan);7;South Sudan;Bentiu;0
1465;18/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Bentiu;0
1464;17/08/2014;Violence against civilians;Unidentified Armed Group (South Sudan);3;Civilians (South Sudan);7;South Sudan;Rumbek;2
1462;17/08/2014;Violence against civilians;Unidentified Armed Group (South Sudan);3;Civilians (South Sudan);7;South Sudan;Cueibet;3
1463;17/08/2014;Violence against civilians;Unidentified Armed Group (South Sudan);3;Civilians (South Sudan);7;South Sudan;Rumbek;2
1461;17/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Buoth;12
1458;16/08/2014;Riots/Protests;Rioters (South Sudan);5;Rioters (South Sudan);5;South Sudan;Rumbek;0
1457;16/08/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Renk;0
1447;15/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Bentiu;
1455;15/08/2014;Riots/Protests;Rioters (South Sudan);5;Rioters (South Sudan);5;South Sudan;Rumbek;0
1453;15/08/2014;Battle-Non-state actor overtakes territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Rubkona;25
1450;15/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Nhialdiu;0
1451;15/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Rubkona;
1449;15/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Gwit;
1456;15/08/2014;Violence against civilians;Unidentified Armed Group (South Sudan);3;Civilians (South Sudan);7;South Sudan;Bentiu;0
1452;15/08/2014;Battle-Non-state actor overtakes territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Bentiu;
1448;15/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Bentiu;
1446;15/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Ayod;126
1445;15/08/2014;Strategic development;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;;0;South Sudan;Bentiu;0
1444;13/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Rubkona;0
1442;13/08/2014;Remote violence;Military Forces of South Sudan (2011-);1;;0;South Sudan;Bentiu;0
1443;13/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Nhialdiu;8
1440;12/08/2014;Violence against civilians;Police Forces of South Sudan (2011-);1;Civilians (South Sudan);7;South Sudan;Rumbek;0
1441;12/08/2014;Violence against civilians;Unidentified Armed Group (South Sudan);3;Civilians (South Sudan);7;South Sudan;Makur-agar;2
1438;12/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Rubkona;0
1437;12/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Gwit;0
1436;12/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Bentiu;0
1439;12/08/2014;Battle-No change of territory;Dinka Nyang Ethnic Militia (South Sudan);4;Rup Dinka Ethnic Militia (South Sudan);4;South Sudan;Ayen;1
1434;11/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Bentiu;0
1435;11/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Rubkona;5
1433;10/08/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Ketbek;
1432;08/08/2014;Violence against civilians;Unidentified Armed Group (South Sudan);3;Civilians (South Sudan);7;South Sudan;Cueibet;2
1428;06/08/2014;Riots/Protests;Rioters (South Sudan);5;;0;South Sudan;Pacong;0
1430;06/08/2014;Violence against civilians;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Civilians (South Sudan);7;South Sudan;Yirol;0
1429;06/08/2014;Battle-No change of territory;Unidentified Communal Militia (South Sudan);4;Kozoro Communal Militia (South Sudan);4;South Sudan;Mundri;0
1431;06/08/2014;Violence against civilians;Unidentified Armed Group (South Sudan);3;Civilians (South Sudan);7;South Sudan;Malek;0
1427;06/08/2014;Strategic development;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;;0;South Sudan;Bor;0
1421;05/08/2014;Battle-No change of territory;MDF: Mabanese Defence Forces;3;Former Military Forces of South Sudan (2011-);1;South Sudan;Bunj;
1422;05/08/2014;Violence against civilians;Police Forces of South Sudan (2011-);1;Civilians (South Sudan);7;South Sudan;Tonj;0
1424;05/08/2014;Violence against civilians;Unidentified Armed Group (South Sudan);3;Civilians (South Sudan);7;South Sudan;Pacong;
1425;05/08/2014;Violence against civilians;Unidentified Armed Group (South Sudan);3;Civilians (Sudan);7;South Sudan;Bunj;4
1423;05/08/2014;Violence against civilians;MDF: Mabanese Defence Forces;3;Civilians (South Sudan);;;;
1420;04/08/2014;Violence against civilians;Unidentified Armed Group (South Sudan);3;Civilians (Sudan);7;South Sudan;Bunj;4
1419;04/08/2014;Violence against civilians;MDF: Mabanese Defence Forces;3;Civilians (South Sudan);;;;
1418;04/08/2014;Battle-No change of territory;MDF: Mabanese Defence Forces;3;Former Military Forces of South Sudan (2011-);;;;
1417;03/08/2014;Violence against civilians;Unidentified Armed Group (South Sudan);3;Civilians (Sudan);7;South Sudan;Bunj;4
1415;03/08/2014;Battle-No change of territory;MDF: Mabanese Defence Forces;3;Former Military Forces of South Sudan (2011-);1;South Sudan;Bunj;
1416;03/08/2014;Strategic development;Dacuek Ethnic Militia (South Sudan);4;Ayual Ethnic Militia (South Sudan);4;South Sudan;Wanglei;0
1414;01/08/2014;Violence against civilians;Unidentified Armed Group (South Sudan);3;Civilians (South Sudan);7;South Sudan;Juba;0
1413;01/08/2014;Strategic development;GEYL: Greater Equatoria Youth Leadership;3;NYU: National Youth Union;3;South Sudan;Juba;0
1412;30/07/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;Military Forces of Sudan (1989-);8;South Sudan;Pariang;4
1411;30/07/2014;Strategic development;Government of South Sudan (2011-);1;;0;South Sudan;Juba;
1410;29/07/2014;Strategic development;Government of South Sudan (2011-);1;Civilians (South Sudan);;;;
1408;28/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Bor;0
1409;28/07/2014;Strategic development;Police Forces of South Sudan (2011-);1;Civilians (South Sudan);7;South Sudan;Aweil;0
1406;26/07/2014;Battle-No change of territory;Mbororo Ethnic Militia (Central African Republic);4;Military Forces of South Sudan (2011-);1;South Sudan;Yangiri;1
1404;26/07/2014;Riots/Protests;Protesters (South Sudan);6;;0;South Sudan;Juba;0
1405;26/07/2014;Riots/Protests;Protesters (South Sudan);6;;0;South Sudan;Rubkona;0
1407;26/07/2014;Violence against civilians;Police Forces of South Sudan (2011-);1;Civilians (South Sudan);7;South Sudan;Aweil;0
1403;25/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Aweil;0
1402;24/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Nasir;0
1401;23/07/2014;Violence against civilians;Military Forces of South Sudan (2011-) Presidential Security Unit;1;Civilians (South Sudan);7;South Sudan;Juba;
1398;23/07/2014;Strategic development;Military Forces of South Sudan (2011-);1;;0;South Sudan;Yei;0
1399;23/07/2014;Riots/Protests;Protesters (South Sudan);6;;0;South Sudan;Wau;0
1400;23/07/2014;Battle-Government regains territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Nasir;
1396;23/07/2014;Strategic development;Military Forces of South Sudan (2011-);1;;0;South Sudan;Nasir;0
1395;22/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Ayod;
1394;21/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Nasir;
1393;21/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Bunj;0
1392;21/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Adar Yeil;0
1391;20/07/2014;Riots/Protests;Rioters (South Sudan);5;Rioters (South Sudan);5;South Sudan;Minkamman;0
1390;20/07/2014;Battle-Non-state actor overtakes territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Nasir;
1389;20/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Ayod;52
1388;20/07/2014;Battle-No change of territory;Police Forces of South Sudan (2011-);1;Military Forces of South Sudan (2011-);1;South Sudan;Agok;0
1387;19/07/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;Military Forces of South Sudan (2011-);1;South Sudan;Maban;1
1386;18/07/2014;Violence against civilians;Unidentified Armed Group (South Sudan);3;Civilians (South Sudan);7;South Sudan;Torit;1
1385;17/07/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;Former Military Forces of South Sudan (2011-);1;South Sudan;Marial;
1384;16/07/2014;Violence against civilians;Rup Dinka Ethnic Militia (South Sudan);4;Civilians (South Sudan);7;South Sudan;Nyangkot;
1381;16/07/2014;Violence against civilians;Military Forces of South Sudan (2011-);1;Civilians (South Sudan);7;South Sudan;Mareng;
1379;16/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Kodok;0
1380;16/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Mareng;0
1376;16/07/2014;Strategic development;Military Forces of South Sudan (2011-);1;;0;South Sudan;Juba;0
1378;16/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Balliet;0
1383;16/07/2014;Violence against civilians;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Civilians (South Sudan);7;South Sudan;Ayiot;0
1377;16/07/2014;Strategic development;Home Guards;3;;0;South Sudan;Aweil;0
1382;16/07/2014;Violence against civilians;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Civilians (South Sudan);7;South Sudan;Atar;
1454;15/07/2014;Strategic development;Duk Youth Militia (South Sudan);3;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Deng;0
1374;15/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Rubkona;26
1372;15/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Mankien;0
1373;15/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Nhialdiu;95
1375;15/07/2014;Violence against civilians;Unidentified Armed Group (South Sudan);3;Civilians (South Sudan);7;South Sudan;Juba;0
1371;15/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Gwit;0
1369;14/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Wang-kay;0
1370;14/07/2014;Battle-No change of territory;Military Forces of South Sudan (2011-);1;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;South Sudan;Aweil;28
1368;13/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Mayom;0
1367;13/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Bentiu;6
1366;11/07/2014;Remote violence;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Nasir;0
1365;11/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Wang-kay;
1364;11/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Mayom;0
1363;11/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Gwit;18
1362;11/07/2014;Battle-No change of territory;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;Military Forces of South Sudan (2011-);1;South Sudan;Bentiu;
1361;10/07/2014;Battle-No change of territory;Unidentified Armed Group (South Sudan);3;Police Forces of South Sudan (2011-);1;South Sudan;Rumbek;0
1359;10/07/2014;Strategic development;SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition;2;;0;South Sudan;Awada;0
