data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1953933,728,SSD1277,1277,2014-05-28,2014,1,Strategic development,SSDF-Mainstream: South Sudan Defence Forces (Mainstream Faction),SPLM-DC: Sudanese Peoples Liberation Movement (Democratic Change),3,,,0,30,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8610,31.6180,1,Sudan Tribune,Regional,"South Sudan Democratic Forum (SSDF-mainstream) and Sudan Peoples Liberation Movement for Democratic Change (SPLM-DC) agreed to merge to form one political entity, in order to strengthen unity and fight tribalism and corruption",0,1542040996,SSD
1485458,728,SSD1276,1276,2014-05-27,2014,1,Battle-No change of territory,Koch Awac Sub-Clan Militia (South Sudan),,4,Koch Ker Sub-Clan Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Lakes,Rumbek Centre,Kuei,Rumbek,6.8187,29.6995,1,Sudan Tribune,Regional,"Clashes erupted between the Kok-Awac and Kok-Ker sub-clans in Barnaam area, Rumbek East. 3 people were killed",3,1524053935,SSD
1485497,728,SSD1275,1275,2014-05-26,2014,1,Riots/Protests,Protesters (South Sudan),,6,,,0,60,Eastern Africa,South Sudan,Lakes,Yirol West,Abang,Yirol,6.5545,30.4999,2,Sudan Tribune,Regional,"Some chiefs and administrations boycotted a peace forum organised by Lakes state traditional authorities and commissioners in Yirol West county, in protest over the state government's overlooking of the root causes of inter-clan clashes in the state",0,1524053935,SSD
1485546,728,SSD1274,1274,2014-05-25,2014,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Military Forces of South Sudan (2011-),7,37,Eastern Africa,South Sudan,Lakes,Rumbek East,Alamtoch West,Pacong,6.6976,29.8147,1,Sudan Tribune,Regional,"An officer from Rumbek Central county was killed by unknown gunmen in Pacong payam, Rumbek East.",1,1524053935,SSD
1485644,728,SSD1272,1272,2014-05-23,2014,1,Battle-No change of territory,Unidentified Communal Militia (South Sudan),,4,Cueibet Communal Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Lakes,Rumbek North,Rup,Aiwi,7.6900,29.6300,2,Sudan Tribune,Regional,Clashes continued between pastoralists in Akot Mayom in Rumbek North county and cattle raiders from Cueibet county. It was later reported that 154 people had been killed in clashes between 21-23 May,52,1524053935,SSD
1485687,728,SSD1270,1270,2014-05-22,2014,1,Riots/Protests,Rioters (South Sudan),Police Forces of South Sudan (2011-),5,,,0,50,Eastern Africa,South Sudan,Western Equatoria,Yambio,Yambio,Yambio,4.5710,28.4104,1,Eye Radio,Subnational,Police officers protesting delay of their salaries fired into the air in Yambio market.,0,1524053935,SSD
1485688,728,SSD1271,1271,2014-05-22,2014,1,Battle-No change of territory,Unidentified Communal Militia (South Sudan),,4,Cueibet Communal Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Lakes,Rumbek North,Rup,Aiwi,7.6900,29.6300,2,Sudan Tribune,Regional,Clashes continued between pastoralists in Akot Mayom in Rumbek North county and cattle raiders from Cueibet county. It was later reported that 154 people had been killed in clashes between 21-23 May,51,1524053935,SSD
1485740,728,SSD1267,1267,2014-05-21,2014,2,Battle-No change of territory,Military Forces of South Sudan (2011-),Nuer Ethnic Group (South Sudan); Shilluk Ethnic Group (South Sudan); Dinka Ethnic Group (South Sudan),1,Military Forces of South Sudan (2011-),,1,11,Eastern Africa,South Sudan,Upper Nile,Baliet,Sobat,Balliet,9.3046,32.0746,3,Voice of America,International,"Fighting was reported in Upper Nile between rival groups in the army, between Nuer, Shilluk & Dinka from Upper Nile on one side, and soldiers from greater Bahr el Ghazal on the other",0,1524053935,SSD
1485741,728,SSD1268,1268,2014-05-21,2014,1,Battle-No change of territory,Unidentified Communal Militia (South Sudan),,4,Cueibet Communal Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Lakes,Rumbek North,Rup,Aiwi,7.6900,29.6300,2,Sudan Tribune,Regional,Clashes between pastoralists in Akot Mayom in Rumbek North county and cattle raiders from Cueibet county. It was later reported that 154 people had been killed in clashes between 21-23 May,51,1524053935,SSD
1485779,728,SSD1261,1261,2014-05-20,2014,2,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,Unidentified Armed Group (South Sudan),,3,13,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,2,OCHA South Sudan,Other,"In Western Bahr el Ghazal State, clashes were reported north of Wau town between May 17-23",0,1524053935,SSD
1485780,728,SSD1263,1263,2014-05-20,2014,1,Remote violence,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,Civilians (South Sudan),,7,27,Eastern Africa,South Sudan,Upper Nile,Luakpiny/Nasir,,Nasir,8.6000,33.0667,1,South Sudan TV,National,Rebels reportedly started shelling Nasir town,0,1524053935,SSD
1485781,728,SSD1260,1260,2014-05-20,2014,2,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,Unidentified Armed Group (South Sudan),,3,13,Eastern Africa,South Sudan,Upper Nile,Renk,Renk,Renk,11.7500,32.8000,2,OCHA South Sudan,Other,Fighting was reported in Renk and Nasir counties between May 17-23,0,1524053935,SSD
1485782,728,SSD1259,1259,2014-05-20,2014,2,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,Unidentified Armed Group (South Sudan),,3,13,Eastern Africa,South Sudan,Upper Nile,Luakpiny/Nasir,,Nasir,8.6000,33.0667,2,OCHA South Sudan,Other,Fighting was reported in Renk and Nasir counties between May 17-23,0,1524053935,SSD
562711,728,SSD1265,1265,2014-05-20,2014,1,Remote violence,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Unity,Mayom,Mankien,Mayom,9.2200,29.1700,2,OCHA South Sudan,Other,"A truck carrying food detonated a mine at Mayom Junction, Unity State",0,1518766281,SSD
1485783,728,SSD1262,1262,2014-05-20,2014,2,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),UNMISS: United Nations Mission in the Republic of South Sudan (2011-),7,17,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Sudan Tribune,Regional,Security forces reportedly assaulted and illegally detained 2 UN staff in separate incidents in Juba,0,1524053935,SSD
1485784,728,SSD1257,1257,2014-05-20,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,Military Forces of South Sudan (2011-),,1,11,Eastern Africa,South Sudan,Upper Nile,Malakal,Obwa,Malakal,9.5409,31.6521,2,Radio Tamazuj,Subnational,"Clashes were reported within SPLA ranks in Obua village, east of Malakal, allegedly instigated by a misunderstanding within the troops stationed in the area.",0,1524053935,SSD
1485785,728,SSD1264,1264,2014-05-20,2014,1,Violence against civilians,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,Civilians (South Sudan),,7,27,Eastern Africa,South Sudan,Upper Nile,Baliet,Sobat,Balliet,9.3046,32.0746,2,South Sudan TV,National,"Rebels reportedly attacked Bilajobo village in Baliet County, killing 10 civilians",10,1524053935,SSD
562708,728,SSD1266,1266,2014-05-20,2014,1,Violence against civilians,Unidentified Communal Militia (South Sudan),,4,Civilians (South Sudan),,7,47,Eastern Africa,South Sudan,Lakes,Cueibet,Cueibet,Cueibet,7.0317,29.2472,2,Sudan Tribune,Regional,"Rumbek North pastoralists attacked Buony cattle camp, Cueibet county. At least 28 people died in clashes in Rumbek North and Cueibet counties",7,1518766281,SSD
1485786,728,SSD1258,1258,2014-05-20,2014,2,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,Unidentified Armed Group (South Sudan),,3,13,Eastern Africa,South Sudan,Jonglei,Akobo,Akobo,Akobo,7.7790,33.0023,2,OCHA South Sudan,Other,"Clashes were reported in Akobo county, Jonglei state, between May 17-23",0,1524053935,SSD
1485847,728,SSD1256,1256,2014-05-19,2014,2,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),UNMISS: United Nations Mission in the Republic of South Sudan (2011-),7,17,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Sudan Tribune,Regional,Security forces reportedly assaulted and illegally detained 2 UN staff in separate incidents in Juba,0,1524053935,SSD
1485848,728,SSD1255,1255,2014-05-19,2014,1,Remote violence,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Mayom,Mankien,Mayom,9.2200,29.1700,2,Radio Tamazuj,Subnational,"An SPLA vehicle hit a landmine in Mayom county, between Tor Abiech and Kilo 30. 1 officer and 3 civilians were killed. The army accused rebel forces of planting the landmine.",4,1524053935,SSD
1485972,728,SSD1253,1253,2014-05-16,2014,1,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Unity,Panyijiar,,Mathiang,7.3900,30.3500,1,Sudan Tribune,Regional,Rebels accused government troops of gang raping women & killing 60 civilians as they retreated from Mathiang town,30,1524053936,SSD
1485940,728,SSD1254,1254,2014-05-16,2014,2,Violence against civilians,Unidentified Communal Militia (South Sudan),,4,Civilians (South Sudan),,7,47,Eastern Africa,South Sudan,Lakes,Rumbek Centre,Kuei,Rumbek,6.8187,29.6995,2,Sudan Tribune,Regional,"At least 5 people were killed & 4 critically injured during an attack on a remote village in the Lakes state capital, Rumbek. Pastoralists from Cueibet county were suspected in the attacks.",4,1524053936,SSD
562701,728,SSD1251,1251,2014-05-15,2014,3,Violence against civilians,JEM: Justice and Equality Movement,,2,Civilians (South Sudan),Nuer Ethnic Group (South Sudan),7,27,Eastern Africa,South Sudan,Unity,Pariang,,Yida,10.1042,30.0903,1,Sudan Vision,Regional,"JEM rebels with armoured vehicles, weapons and ammunition passed through Yida refugee camp in Unity state on their way to Pariang. They reportedly captured 19 Nuer people.",0,1518766281,SSD
1486005,728,SSD1247,1247,2014-05-15,2014,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Upper Nile,Renk,Renk,Renk,11.7500,32.8000,1,Agence France Presse,International,"Heavy fighting in Upper Nile state, at Dolieb Hill (south of Malakal) & in Renk district",0,1524053936,SSD
562700,728,SSD1250,1250,2014-05-15,2014,3,Violence against civilians,JEM: Justice and Equality Movement,,2,Civilians (South Sudan),,7,27,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Rubkona,9.3067,29.7833,1,Sudan Vision,Regional,"JEM rebels reportedly killed and raped civilians and looted properties and humanitarian aid in Bentiu and Rubkona, as well as looting trucks loaded with ammunition and military supplies",0,1518766281,SSD
1485985,728,SSD1248,1248,2014-05-15,2014,3,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Unity,Rubkona,,Pakur,9.2370,29.7803,1,South Sudan News Agency (Colorado Springs),National,Government forces attacked Pakur village in May 2014 and killed 'many civilians',10,1524053936,SSD
1486006,728,SSD1245,1245,2014-05-15,2014,3,Strategic development,Military Forces of South Sudan (2011-),,1,Military Forces of South Sudan (2011-),,1,11,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Sudan Tribune,Regional,"Arrests: A number of army officers were arrested in May. They were placed under house arrest in August 2014. Reasons for the arrests are unknown. Some suspect political reasons, including suspicions that they planned to join the rebels.",0,1524053936,SSD
1486007,728,SSD1246,1246,2014-05-15,2014,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Upper Nile,Panyikang,Panyidwai,Doleib Hill,9.3596,31.6054,1,Agence France Presse,International,"Heavy fighting in Upper Nile state, at Dolieb Hill (south of Malakal) & in Renk district",0,1524053936,SSD
1485986,728,SSD1249,1249,2014-05-15,2014,3,Violence against civilians,JEM: Justice and Equality Movement,,2,Civilians (South Sudan),,7,27,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,1,Sudan Vision,Regional,"JEM rebels reportedly killed and raped civilians and looted properties and humanitarian aid in Bentiu and Rubkona, as well as looting trucks loaded with ammunition and military supplies",0,1524053936,SSD
1485987,728,SSD1252,1252,2014-05-15,2014,3,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Christian Group (South Sudan),7,37,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,1,Radio Tamazuj,Subnational,A pastor was killed on his way to the UN camp in May 2014 in Bentiu town.,1,1524053936,SSD
1486079,728,SSD1243,1243,2014-05-14,2014,2,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),Nuer Ethnic Group (South Sudan),7,17,Eastern Africa,South Sudan,Jonglei,Pochalla,Pochalla,Pochalla,7.1783,34.0967,1,Sudan Tribune,Regional,"A rebel official accused government forces of executing 40 Nuer soldiers & gang raping women & girls in Pochalla county, Jonglei state",40,1524053936,SSD
1486039,728,SSD1244,1244,2014-05-14,2014,2,Violence against civilians,Unidentified Communal Militia (South Sudan),,4,Civilians (South Sudan),,7,47,Eastern Africa,South Sudan,Lakes,Rumbek North,Rup,Marial,7.4300,29.7600,2,Sudan Tribune,Regional,"Gunmen believed to be pastoralists from Cueibet count, attacked a cattle camp in Majokpalou. 2 people were injured & 40 cows stolen",0,1524053936,SSD
1486080,728,SSD1242,1242,2014-05-14,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Maiwut,Maiwut,Majak,8.5700,33.8300,1,Radio Tamazuj,Subnational,Rebel forces are accused of attacking government forces in Majak area. 3 rebels were reported killed.,3,1524053936,SSD
1486041,728,SSD1240,1240,2014-05-14,2014,2,Riots/Protests,Protesters (South Sudan),,6,,,0,60,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Agence France Presse,International,"People protested against international actors, following claims by South Sudanese officials that the UN was trying to arm rebels, after discovery of improperly transported weapons belonging to Ghanaian peacekeeping troops",0,1524053936,SSD
1486125,728,SSD1238,1238,2014-05-13,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Panyikang,Tonga,Tonga,9.5019,30.9675,1,South Sudan TV,National,Rebels attacked Panyikang county headquarters of Tunjar,0,1524053936,SSD
1486126,728,SSD1239,1239,2014-05-13,2014,1,Remote violence,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Jonglei,Ayod,Jiech,Dulayb,8.3400,30.9000,1,Radio Tamazuj,Subnational,"Rebel forces reportedly attacked Doleib area, using mortars and heavy weapons.",0,1524053936,SSD
1486164,728,SSD1236,1236,2014-05-12,2014,1,Battle-Government regains territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,1,Agence France Presse,International,Rebels reported that government troops were in control of Bentiu,0,1524053936,SSD
1486165,728,SSD1237,1237,2014-05-12,2014,1,Battle-No change of territory,White Army (South Sudan),,4,Military Forces of South Sudan (2011-),,1,14,Eastern Africa,South Sudan,Upper Nile,Baliet,Sobat,Balliet,9.3046,32.0746,3,Agence France Presse,International,"Fighting in Upper Nile. Government forces reported attacks by the White Army, claiming that Machar was not in control of his troops.",0,1524053936,SSD
1486215,728,SSD1233,1233,2014-05-11,2014,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Jonglei,Bor South,Makuac,Bor,6.2144,31.5620,3,Cameroon Tribune (Yaounde),Regional,Rebels claimed that government forces attacked their positions in Jonglei,0,1524053936,SSD
1486216,728,SSD1231,1231,2014-05-11,2014,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Upper Nile,Baliet,Sobat,Balliet,9.3046,32.0746,3,Agence France Presse,International,Rebels & government forces clashed in Upper Nile State. Both sides accused the other of breaking the ceasefire agreement.,0,1524053936,SSD
